developer,sentiment-analysis
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,0.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,1.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,1.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,0.0
Bethesda Game Studios,2.0
Bethesda Game Studios,2.0
Bethesda Game Studios,1.0
"CAVE Interactive CO.,LTD.",2.0
Diminished Studios,0.0
Diminished Studios,2.0
OCCA Studios,2.0
A Crowd of Monsters,1.0
MuHa Games,2.0
Skinny Jean Death Studios,0.0
Skyjaz Games,1.0
id Software,1.0
id Software,1.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,1.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,0.0
id Software,1.0
id Software,1.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,1.0
id Software,0.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,1.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,1.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,1.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,1.0
id Software,1.0
id Software,1.0
id Software,2.0
id Software,0.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,0.0
id Software,2.0
id Software,2.0
id Software,2.0
id Software,2.0
DEVGRU-P,2.0
DEVGRU-P,2.0
DEVGRU-P,2.0
Valve,2.0
Valve,2.0
Valve,0.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
GlyphX Games,2.0
Scary Bee LLC,0.0
"Henrique Pegacha,Rafael Lima,Nuno Guerreiro",0.0
Fishing Planet LLC,2.0
Fishing Planet LLC,2.0
Fishing Planet LLC,2.0
Fishing Planet LLC,2.0
Fishing Planet LLC,2.0
Fishing Planet LLC,1.0
Fishing Planet LLC,0.0
Fishing Planet LLC,0.0
Fishing Planet LLC,1.0
Fishing Planet LLC,2.0
Fishing Planet LLC,2.0
Fishing Planet LLC,0.0
Teeworlds Team,2.0
Teeworlds Team,2.0
Teeworlds Team,2.0
Owlbear,2.0
Fractal Phase,2.0
Strange Fire,2.0
Strange Fire,2.0
Strange Fire,2.0
Strange Fire,2.0
Strange Fire,0.0
Strange Fire,2.0
momoStorm Entertainment,0.0
TML-Studios,2.0
Gravity Interactive,0.0
Gravity Interactive,2.0
Gravity Interactive,2.0
Flying Helmet Games,0.0
Flying Helmet Games,2.0
Flying Helmet Games,2.0
Spidermonk Entertainment,0.0
Spidermonk Entertainment,0.0
Spidermonk Entertainment,2.0
Rogue Snail,1.0
Rogue Snail,1.0
Rogue Snail,2.0
Rogue Snail,2.0
Rogue Snail,2.0
Rogue Snail,2.0
Rogue Snail,1.0
Rogue Snail,2.0
Square Enix,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Double Fine Productions,2.0
Eleon Game Studios,0.0
Eleon Game Studios,2.0
Eleon Game Studios,2.0
Eleon Game Studios,2.0
Eleon Game Studios,2.0
Eleon Game Studios,1.0
Eleon Game Studios,0.0
Eleon Game Studios,2.0
Techland,0.0
Techland,0.0
Techland,0.0
"Lamina Studios,Mike Studios",2.0
"Lamina Studios,Mike Studios",2.0
"Lamina Studios,Mike Studios",2.0
Fiddlesticks Games,2.0
S.C. 16 BIT NIGHTS S.R.L.,2.0
S.C. 16 BIT NIGHTS S.R.L.,2.0
S.C. 16 BIT NIGHTS S.R.L.,2.0
S.C. 16 BIT NIGHTS S.R.L.,2.0
A Crowd of Monsters,0.0
Blazing Griffin,1.0
Blazing Griffin,2.0
Blazing Griffin,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,0.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,1.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,1.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,0.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,0.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,0.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,1.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Campo Santo,2.0
Dan Fornace,1.0
Dan Fornace,1.0
Dan Fornace,2.0
Dan Fornace,2.0
Dan Fornace,2.0
Dan Fornace,2.0
Dan Fornace,2.0
Dan Fornace,2.0
Dan Fornace,0.0
Dan Fornace,2.0
Dan Fornace,0.0
Dan Fornace,1.0
Dan Fornace,0.0
Interplay Inc.,0.0
Interplay Inc.,2.0
Interplay Inc.,2.0
Interplay Inc.,2.0
Interplay Inc.,0.0
Interplay Inc.,0.0
Interplay Inc.,2.0
Triangle Studios,2.0
Black Isle Studios,1.0
Black Isle Studios,1.0
Black Isle Studios,1.0
Black Isle Studios,2.0
Black Isle Studios,0.0
Black Isle Studios,0.0
Black Isle Studios,2.0
Black Isle Studios,2.0
Black Isle Studios,0.0
Black Isle Studios,2.0
"Ice-Pick Lodge,General Arcade",0.0
Pipeworks Studio,2.0
Giant Squid,2.0
Giant Squid,2.0
Giant Squid,0.0
Giant Squid,2.0
14° East,2.0
14° East,0.0
Tim Sullivan,2.0
Tim Sullivan,2.0
CCCP,2.0
"Edmund McMillen,James Id",2.0
Harebrained Schemes,2.0
Harebrained Schemes,0.0
Harebrained Schemes,0.0
Harebrained Schemes,0.0
Peach Pie Productions,2.0
BioWare Corporation,2.0
Sketchy Logic,2.0
Sketchy Logic,2.0
Sketchy Logic,2.0
YFC games,2.0
Triverske,0.0
Tuomo Laine,2.0
Real Dynamics,2.0
"Jurlo,JetPackGone",2.0
"Jurlo,JetPackGone",0.0
Aratog LLC,2.0
Alien Sync Interactive,0.0
ZackBellGames,2.0
ZackBellGames,2.0
ZackBellGames,0.0
"Visual Concepts,Yuke's",2.0
"Visual Concepts,Yuke's",1.0
"Visual Concepts,Yuke's",2.0
"Visual Concepts,Yuke's",0.0
"Visual Concepts,Yuke's",2.0
"Visual Concepts,Yuke's",1.0
Visual Concepts,2.0
Visual Concepts,2.0
storm_sharks,0.0
Forbes Consult Ltd,2.0
Subsoap,1.0
Subsoap,2.0
Subsoap,2.0
Subsoap,2.0
Subsoap,2.0
Subsoap,2.0
Subsoap,2.0
Uber Entertainment,2.0
Uber Entertainment,1.0
Uber Entertainment,0.0
Uber Entertainment,0.0
Uber Entertainment,2.0
Uber Entertainment,2.0
Uber Entertainment,2.0
Uber Entertainment,2.0
Targem Games,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,0.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,0.0
Hi-Rez Studios,2.0
Hi-Rez Studios,0.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,0.0
Hi-Rez Studios,1.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,1.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Hi-Rez Studios,2.0
Travian Games GmbH,1.0
Konsordo,0.0
Konsordo,0.0
Konsordo,2.0
Konsordo,2.0
Konsordo,2.0
Konsordo,0.0
Clever Endeavour Games,1.0
Clever Endeavour Games,2.0
Clever Endeavour Games,2.0
Two Tribes,2.0
Two Tribes,1.0
Two Tribes,2.0
Two Tribes,2.0
Two Tribes,2.0
Two Tribes,2.0
Two Tribes,2.0
"PolarityFlow,Adrian Zingg",2.0
Moon Studios GmbH,2.0
"Idea Factory,Compile Heart,Tamsoft",2.0
"Idea Factory,Compile Heart,Tamsoft",2.0
"Idea Factory,Compile Heart,Tamsoft",2.0
Chondrite Games,2.0
Two Tribes,0.0
Two Tribes,2.0
Two Tribes,2.0
Two Tribes,2.0
the whale husband,2.0
the whale husband,1.0
the whale husband,2.0
the whale husband,2.0
the whale husband,2.0
the whale husband,2.0
the whale husband,1.0
the whale husband,2.0
the whale husband,0.0
the whale husband,1.0
the whale husband,1.0
the whale husband,0.0
the whale husband,2.0
the whale husband,0.0
the whale husband,1.0
the whale husband,2.0
"gord10,Aslan Game Studio",0.0
"gord10,Aslan Game Studio",0.0
"gord10,Aslan Game Studio",0.0
Axolot Games,1.0
Axolot Games,2.0
Axolot Games,1.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,0.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,2.0
Axolot Games,1.0
Scott Cawthon,0.0
Scott Cawthon,2.0
Scott Cawthon,0.0
Scott Cawthon,1.0
Scott Cawthon,2.0
Scott Cawthon,2.0
Scott Cawthon,0.0
Scott Cawthon,0.0
Scott Cawthon,2.0
Scott Cawthon,0.0
Scott Cawthon,2.0
Scott Cawthon,0.0
Scott Cawthon,0.0
Scott Cawthon,2.0
Scott Cawthon,1.0
Scott Cawthon,0.0
Scott Cawthon,0.0
Scott Cawthon,2.0
Scott Cawthon,2.0
Scott Cawthon,0.0
Scott Cawthon,1.0
Scott Cawthon,0.0
Scott Cawthon,2.0
Scott Cawthon,1.0
Scott Cawthon,0.0
"Separate Game Development,Dagestan Technology",0.0
Double Fine Productions,1.0
"Gunfire Games,Vigil Games,THQ Nordic",1.0
"Gunfire Games,Vigil Games,THQ Nordic",2.0
CoaguCo Industries,2.0
Night School Studio,2.0
Night School Studio,2.0
"Dumativa Creative Studio,Castro Brothers",0.0
"Dumativa Creative Studio,Castro Brothers",0.0
"Dumativa Creative Studio,Castro Brothers",2.0
Alientrap,2.0
Alientrap,2.0
Alientrap,2.0
"Noah System,Mgame",0.0
"Noah System,Mgame",0.0
"Noah System,Mgame",2.0
"Noah System,Mgame",1.0
"Noah System,Mgame",1.0
Paul Bird,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,0.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,2.0
Freakinware Studios,1.0
Freakinware Studios,2.0
Freakinware Studios,1.0
Freakinware Studios,0.0
Freakinware Studios,2.0
Freakinware Studios,1.0
Freakinware Studios,0.0
Freakinware Studios,1.0
Freakinware Studios,1.0
Freakinware Studios,0.0
Idea Factory,0.0
Idea Factory,2.0
Firaxis Games,2.0
Firaxis Games,2.0
Firaxis Games,0.0
Firaxis Games,2.0
Firaxis Games,2.0
Firaxis Games,2.0
Bulbware,2.0
"Marvelous, Inc.",2.0
CAPCOM,2.0
CAPCOM,1.0
Outerminds Inc.,2.0
Outerminds Inc.,2.0
ICE Entertainment,0.0
ICE Entertainment,2.0
ICE Entertainment,2.0
ICE Entertainment,0.0
ICE Entertainment,2.0
ICE Entertainment,2.0
ICE Entertainment,2.0
ICE Entertainment,2.0
ICE Entertainment,2.0
Orange_Juice,2.0
Firaxis Games,2.0
Firaxis Games,0.0
Firaxis Games,2.0
Firaxis Games,2.0
Firaxis Games,0.0
"Codemasters,Feral Interactive (Mac)",2.0
"Codemasters,Feral Interactive (Mac)",1.0
"Codemasters,Feral Interactive (Mac)",2.0
"Codemasters,Feral Interactive (Mac)",2.0
quad games,1.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,1.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,1.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,1.0
Trion Worlds,2.0
Trion Worlds,2.0
Trion Worlds,2.0
Labyrinthine,2.0
David Szymanski,2.0
David Szymanski,1.0
David Szymanski,2.0
David Szymanski,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,0.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,0.0
WARTEAM,1.0
WARTEAM,0.0
WARTEAM,0.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,0.0
WARTEAM,2.0
WARTEAM,0.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,0.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,0.0
WARTEAM,0.0
WARTEAM,2.0
WARTEAM,2.0
WARTEAM,1.0
WARTEAM,2.0
WARTEAM,1.0
WARTEAM,2.0
WARTEAM,0.0
WARTEAM,1.0
WARTEAM,1.0
WARTEAM,0.0
Square Enix,2.0
Square Enix,0.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,1.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,1.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,0.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,0.0
tobyfox,2.0
tobyfox,0.0
tobyfox,0.0
tobyfox,1.0
tobyfox,1.0
tobyfox,1.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,1.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,1.0
tobyfox,2.0
tobyfox,1.0
tobyfox,0.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,0.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,1.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,1.0
tobyfox,2.0
tobyfox,0.0
tobyfox,0.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,0.0
tobyfox,2.0
tobyfox,1.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
tobyfox,2.0
Obsidian Entertainment,2.0
Obsidian Entertainment,2.0
Bloober Team SA,0.0
Bloober Team SA,2.0
Bloober Team SA,1.0
Bloober Team SA,2.0
Bloober Team SA,2.0
Bloober Team SA,0.0
Bloober Team SA,2.0
Butterscotch Shenanigans,2.0
Butterscotch Shenanigans,2.0
Butterscotch Shenanigans,2.0
Butterscotch Shenanigans,2.0
Gas Powered Games,2.0
Gas Powered Games,1.0
Firaxis Games,0.0
Firaxis Games,2.0
Firaxis Games,0.0
Firaxis Games,2.0
Gas Powered Games,2.0
Gas Powered Games,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,1.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Square Enix,2.0
Sapphire Dragon Productions,2.0
Sapphire Dragon Productions,0.0
Sapphire Dragon Productions,1.0
Offworld Industries,2.0
Offworld Industries,0.0
Offworld Industries,2.0
Offworld Industries,1.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,0.0
Offworld Industries,0.0
Offworld Industries,0.0
Offworld Industries,0.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,0.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,0.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,0.0
Offworld Industries,0.0
Offworld Industries,2.0
Offworld Industries,2.0
Offworld Industries,0.0
Offworld Industries,1.0
Offworld Industries,2.0
Johannes Eski,2.0
Johannes Eski,1.0
Johannes Eski,1.0
Johannes Eski,2.0
Johannes Eski,2.0
Johannes Eski,2.0
Johannes Eski,1.0
Bankroll Studios,0.0
Bankroll Studios,0.0
Bankroll Studios,0.0
Bankroll Studios,2.0
Bankroll Studios,0.0
Bankroll Studios,0.0
Bankroll Studios,2.0
Bankroll Studios,2.0
Bankroll Studios,1.0
Bankroll Studios,2.0
Bankroll Studios,2.0
Bankroll Studios,2.0
Bankroll Studios,1.0
Bankroll Studios,2.0
Bankroll Studios,2.0
Bankroll Studios,2.0
Bankroll Studios,0.0
Bankroll Studios,2.0
Bankroll Studios,2.0
Bankroll Studios,0.0
Bankroll Studios,1.0
Bankroll Studios,1.0
Bankroll Studios,1.0
Bankroll Studios,0.0
Bankroll Studios,0.0
PlayFlock,1.0
PlayFlock,2.0
Zoo Corporation,2.0
Zoo Corporation,2.0
Atom Republic,1.0
Gearbox Software,1.0
Gearbox Software,2.0
Gearbox Software,2.0
Gearbox Software,2.0
Gearbox Software,2.0
Gearbox Software,0.0
Gearbox Software,2.0
Gearbox Software,2.0
Gearbox Software,2.0
Gearbox Software,1.0
Gearbox Software,0.0
Gearbox Software,2.0
Gearbox Software,2.0
Targem Games,0.0
Lazy Bear Games,2.0
Lazy Bear Games,2.0
Lazy Bear Games,2.0
Paradox Development Studio,0.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
